order,name,label,parent,codesystem,code,ontologyTermURI,definition
,HP_0006600,Progressive calcification of costochondral cartilage,,HP,HP_0006600,http://purl.obolibrary.org/obo/HP_0006600,
,HP_0006607,Precocious costochondral ossification,,HP,HP_0006607,http://purl.obolibrary.org/obo/HP_0006607,"Early ossification of the costochondral junction, which is the joint between the ribs and costal cartilage in the front of the rib cage.|The costal cartilage typically calcifies with advancing age and is therefore easier to identify on radiographs obtained in older patients."
,HP_0006606,Irregular chondrocostal junctions,,HP,HP_0006606,http://purl.obolibrary.org/obo/HP_0006606,"Irregular surface of the normally relatively smooth border between the distal part of the ribs and the costal cartilages, which are bars of hyaline cartilage that connect the ribs to the sternum.|The first seven pairs of ribs are connected with the sternum; the next three ribs are each articulated with the lower border of the cartilage of the preceding rib; the last two ribs have pointed extremities, which do not connect with the sternum."
,HP_0006603,"Flared, irregular rib ends",,HP,HP_0006603,http://purl.obolibrary.org/obo/HP_0006603,
,HP_0033696,Pseudo-chilblain,,HP,HP_0033696,http://purl.obolibrary.org/obo/HP_0033696,"Acral areas of erythema with vesicles or pustules. The lesions resemble chilblains and have purpuric areas, affecting hands and feet.|This condition is termed pseudo-chilblain because of the similar appearance of these lesions to chilblains. Pseudochilblains may be observed in persons with COVID-19 without documented exposure to cold or other risk factors for chilblains."
,HP_0033698,Monomorphic vesicular eruption,,HP,HP_0033698,http://purl.obolibrary.org/obo/HP_0033698,A type of vesicular eruption in which the vesicles are at same stages.|Monomorphic vesicular eruptions should be differentiated from polymorphic vesicular eruptions such as those seem in chickenpox.
,HP_0033699,Polymorphic vesicular eruption,,HP,HP_0033699,http://purl.obolibrary.org/obo/HP_0033699,A type of vesicular eruption in which the vesicles are at different stages.|This feature can be seen in many diseases including chickenpox.
,HP_0033693,Phantosmia,,HP,HP_0033693,http://purl.obolibrary.org/obo/HP_0033693,"Perception of an odor in the absence of any stimuli in the surrounding environment that could emit the odor.|Phantosmia has been documented in individuals with epileptic seizures, schizophrenia, depression, migraine, and otorhinolaryngology problems. Phantosmia occurs in a variety of clinical conditions, and its causes are yet unknown. Prior accounts have suggested that the phantosmic sensations originate either in the peripheral olfactory nervous system or in central brain regions, such as the amygdala and the orbital frontal cortex. Patients who experienced phantosmia following head trauma were characterized by left frontal atrophy, suggestive of a cortical origin. However, a patient study reported successfully resolving phantosmia in 7 out of 8 patients through excision of the olfactory epithelium, suggesting also peripheral olfactory system involvement."
,HP_0033691,Procedural memory loss,,HP,HP_0033691,http://purl.obolibrary.org/obo/HP_0033691,"A reduction in the ability to retrieve information about how to perform activities, such as how to ride a bike or drive a car, how to perform activities of daily living, or how to play a musical instrument."
,HP_0033695,Occupational disability,,HP,HP_0033695,http://purl.obolibrary.org/obo/HP_0033695,"This is a general term that denotes a reduced ability to perform the work that one performed prior to an illness, and may be related to pain, cognitive dysfunction, fatigue or other physical disabilities.|This term does not intend to include or exclude legal definitions of occupational disability. It is included in the HPO because inability to work is a frequent manifestation of disease comparable in some ways to impairment of activities of daily living."
,HP_0033692,Declarative memory loss,,HP,HP_0033692,http://purl.obolibrary.org/obo/HP_0033692,Impaired ability to remember facts and events.
,HP_0033694,Tactile hallucination,,HP,HP_0033694,http://purl.obolibrary.org/obo/HP_0033694,"Perception of touch without a tactile stimulus.|There are many different types of tactile hallucinations, and one common type is formication. Formication is the sensation of insects crawling over the skin, a term derived from the Latin word for ant, ""formica."
,HP_0033690,Retrograde memory impairment,,HP,HP_0033690,http://purl.obolibrary.org/obo/HP_0033690,Inability to retrieve information from the long-term memory that was acquired before the onset of amnesia.
,HP_0002661,Painless fractures due to injury,,HP,HP_0002661,http://purl.obolibrary.org/obo/HP_0002661,"An increased tendency to fractures following trauma, with fractures occurring without pain."
,HP_0033697,Vesicular eruption,,HP,HP_0033697,http://purl.obolibrary.org/obo/HP_0033697,"A type of acute-onset skin rash characterized by multiple vesicles, which are circumscribed, fluid-containing, epidermal elevation generally considered less than 10mm in diameter at the widest point. The fluid contained in a vesicle may be clear, serous, or hemorrhagic."
,HP_0011376,Abnormal morphology of the vestibule of the inner ear,,HP,HP_0011376,http://purl.obolibrary.org/obo/HP_0011376,"A morphological abnormality of the vestibule, the central part of the osseous labyrinth that is situated medial to the tympanic cavity, behind the cochlea, and in front of the semicircular canals.|The vestibular system consists of five distinct components, three semicircular canals that are sensitive to angular acceleration and two otolith organs that are sensitive to linear acceleration."
,HP_0011377,Aplasia of the vestibule,,HP,HP_0011377,http://purl.obolibrary.org/obo/HP_0011377,Complete absence of the vestibule of the inner ear.
,HP_0011378,Hypoplasia of the vestibule of the inner ear,,HP,HP_0011378,http://purl.obolibrary.org/obo/HP_0011378,Underdevelopment of the vestibule of the inner ear.
,HP_0011371,Recurrent viral skin infections,,HP,HP_0011371,http://purl.obolibrary.org/obo/HP_0011371,"Increased susceptibility to viral skin infections, as manifested by recurrent episodes of viral skin infections."
,HP_0011373,Incomplete partition of the cochlea,,HP,HP_0011373,http://purl.obolibrary.org/obo/HP_0011373,"Incomplete formation of the cochlear partition. The scala vestibuli and scala tympani separated by the cochlear partition, except in the apical turn where the two scalae are in continuity via the helicotrema."
,HP_0011379,Dilated vestibule of the inner ear,,HP,HP_0011379,http://purl.obolibrary.org/obo/HP_0011379,Dilatation of the vestibule of the inner ear.
,HP_0011374,Incomplete partition of the cochlea type I,,HP,HP_0011374,http://purl.obolibrary.org/obo/HP_0011374,"Incomplete partition I is also known as cystic cochleovestibular malformation, where the cochlea has no bony modiolus, resulting in an empty cystic cochlea. This is accompanied by a dilated cystic vestibule with developmental arrest at the fifth week of gestation."
,HP_0011372,Aplasia of the inner ear,,HP,HP_0011372,http://purl.obolibrary.org/obo/HP_0011372,Absence of the inner ear due to a developmental defect.|Aplasia of the inner ear is usually diagnosed on MR or CT imaging.
,HP_0011375,Cochlear aplasia,,HP,HP_0011375,http://purl.obolibrary.org/obo/HP_0011375,"Absence of the cochlea, a spiral shaped cavity in the inner ear, owing to a developmental defect."
,HP_0011370,Recurrent cutaneous fungal infections,,HP,HP_0011370,http://purl.obolibrary.org/obo/HP_0011370,"Increased susceptibility to cutaneous fungal infections, as manifested by recurrent episodes of cutaneous fungal infections."
,HP_0410020,Fish odor,,HP,HP_0410020,http://purl.obolibrary.org/obo/HP_0410020,"Body odor characterized by an offensive body odor and the smell of rotting fish due to the excessive excretion of trimethylamine (TMA) in the urine, sweat, and breath of affected individuals."
,HP_0410021,Musty odor,,HP,HP_0410021,http://purl.obolibrary.org/obo/HP_0410021,Pungent body odor.
,HP_0410026,Abnormal periodontium morphology,,HP,HP_0410026,http://purl.obolibrary.org/obo/HP_0410026,Any abnormality of the periodontium.
,HP_0002663,Delayed epiphyseal ossification,,HP,HP_0002663,http://purl.obolibrary.org/obo/HP_0002663,
,HP_0410023,Abnormal distribution of cell junction proteins in buccal mucosal cells,,HP,HP_0410023,http://purl.obolibrary.org/obo/HP_0410023,"An anomalous amount or location of cell junction proteins such as plakoglobin or Cx43.|Buccal mucosal cells are harvested from the oral mucosa in the region of the cheek, and can be used as a surrogate tissue to measure cell junction proteins because it is difficult to obtain cells from a tissue of interest such as the myocardium. Cell junction proteins, such as plakoglobin and the major cardiac gap junction protein Cx43 may have an abnormal distribution in diseases such as arrhythmogenic cardiomyopathy."
,HP_0410022,Vaginal fish odor,,HP,HP_0410022,http://purl.obolibrary.org/obo/HP_0410022,"A fish odor in the vaginal area, that is characteristic of bacterial vaginosis (BV), and is due to trimethylamine (TMA)."
,HP_0410027,Alveolar bone loss around teeth,,HP,HP_0410027,http://purl.obolibrary.org/obo/HP_0410027,A decrease in the amount of alveolar bone around the root of a tooth.
,HP_0410028,Recurrent oral herpes,,HP,HP_0410028,http://purl.obolibrary.org/obo/HP_0410028,"Recurrent episodes of oral herpes, typically characterized by blisters or ulcers on the gums, lips and/or tongue caused by herpes virus."
,HP_0004819,Normocytic hypoplastic anemia,,HP,HP_0004819,http://purl.obolibrary.org/obo/HP_0004819,A type of hypoplastic anemia in which the erythrocytes have a normal cell volume (the mean corpuscular volume is within normal limits).
,HP_0004814,Fava bean-induced hemolytic anemia,,HP,HP_0004814,http://purl.obolibrary.org/obo/HP_0004814,A kind of hemolytic anemia that is induced by the ingestion of fava beans.|Persons with glucose-6-phosphate dehydrogenase (G6PD) deficiency are susceptible to fava bean-induced hemolytic anemia because of the oxidative stress induced by compunds in Fava beans (thought to be vicine and isouramil). The same underlying defect can make affected persons susceptible to hemolysis induced by a number of mediciations.
,HP_0004810,Congenital hypoplastic anemia,,HP,HP_0004810,http://purl.obolibrary.org/obo/HP_0004810,"A type of hypoplastic anemia with congenital onset.|In this condition, hematopoiesis must have been inadequate in fetal life. Affected infant have marked pallor and reticulocytopenia or absence of red blood cell precursors in an otherwise normally cellular bone marrow. This term does not refer to a particular diagnosis or etiology (or which several are known) but to the phenotypic feature."
,HP_0004812,B Acute Lymphoblastic Leukemia,,HP,HP_0004812,http://purl.obolibrary.org/obo/HP_0004812,A type of ALL characterized by elevated levels of B-cell lymphoblasts in the bone marrow and the blood.
,HP_0004813,Post-transfusion thrombocytopenia,,HP,HP_0004813,http://purl.obolibrary.org/obo/HP_0004813,"Sudden onset of thrombocytopenia (reduced platelet count) within 5-10 days of the transfusion of blood products. The clinical presentation is post-transfusion purpura (PTP), wigth severe thrmbocytopenia, epistaxis, and hemorrhages.|Post-transfusion thrombocytopenia is thought to be related to platelet-specific alloantibody from prior transfusion/pregnancy."
,HP_0004818,Paroxysmal nocturnal hemoglobinuria,,HP,HP_0004818,http://purl.obolibrary.org/obo/HP_0004818,
,HP_0004817,Drug-sensitive hemolytic anemia,,HP,HP_0004817,http://purl.obolibrary.org/obo/HP_0004817,A form of hemolytic anemia that is triggered by ingestion of certain drugs.
,HP_0007697,Hypoplasia of the lower eyelids,,HP,HP_0007697,http://purl.obolibrary.org/obo/HP_0007697,Underdevelopment of the lower eyelid.
,HP_0007695,Abnormal pupillary light reflex,,HP,HP_0007695,http://purl.obolibrary.org/obo/HP_0007695,"An abnormality of the reflex that controls the diameter of the pupil, in response to the intensity of light that falls on the retina of the eye."
,HP_0007690,Map-dot-fingerprint corneal dystrophy,,HP,HP_0007690,http://purl.obolibrary.org/obo/HP_0007690,
,HP_0006855,Cerebellar vermis atrophy,,HP,HP_0006855,http://purl.obolibrary.org/obo/HP_0006855,Wasting (atrophy) of the vermis of cerebellum.|This sign can be visualized with brain MRI.
,HP_0006850,Hypoplasia of the ventral pons,,HP,HP_0006850,http://purl.obolibrary.org/obo/HP_0006850,Underdevelopment of the ventral portion of the pons.
,HP_0006851,Symmetric spinal nerve root neurofibromas,,HP,HP_0006851,http://purl.obolibrary.org/obo/HP_0006851,Multiple neurofibromas of the spinal nerve roots with a symmetric distribution.
