name,definition,codesystem,code,ontologyTermURI
audio/EVRCWB,audio/EVRCWB,IANA,,https://www.iana.org/assignments/media-types/audio/EVRCWB
audio/EVRCWB0,audio/EVRCWB0,IANA,,https://www.iana.org/assignments/media-types/audio/EVRCWB0
audio/EVRCWB1,audio/EVRCWB1,IANA,,https://www.iana.org/assignments/media-types/audio/EVRCWB1
audio/EVS,audio/EVS,IANA,,https://www.iana.org/assignments/media-types/audio/EVS
audio/G711-0,audio/G711-0,IANA,,https://www.iana.org/assignments/media-types/audio/G711-0
audio/G719,audio/G719,IANA,,https://www.iana.org/assignments/media-types/audio/G719
audio/G722,audio/G722,IANA,,https://www.iana.org/assignments/media-types/audio/G722
audio/G7221,audio/G7221,IANA,,https://www.iana.org/assignments/media-types/audio/G7221
audio/G723,audio/G723,IANA,,https://www.iana.org/assignments/media-types/audio/G723
audio/G726-16,audio/G726-16,IANA,,https://www.iana.org/assignments/media-types/audio/G726-16
audio/G726-24,audio/G726-24,IANA,,https://www.iana.org/assignments/media-types/audio/G726-24
audio/G726-32,audio/G726-32,IANA,,https://www.iana.org/assignments/media-types/audio/G726-32
audio/G726-40,audio/G726-40,IANA,,https://www.iana.org/assignments/media-types/audio/G726-40
audio/G728,audio/G728,IANA,,https://www.iana.org/assignments/media-types/audio/G728
audio/G729,audio/G729,IANA,,https://www.iana.org/assignments/media-types/audio/G729
audio/G7291,audio/G7291,IANA,,https://www.iana.org/assignments/media-types/audio/G7291
audio/G729D,audio/G729D,IANA,,https://www.iana.org/assignments/media-types/audio/G729D
audio/G729E,audio/G729E,IANA,,https://www.iana.org/assignments/media-types/audio/G729E
audio/GSM,audio/GSM,IANA,,https://www.iana.org/assignments/media-types/audio/GSM
audio/GSM-EFR,audio/GSM-EFR,IANA,,https://www.iana.org/assignments/media-types/audio/GSM-EFR
audio/GSM-HR-08,audio/GSM-HR-08,IANA,,https://www.iana.org/assignments/media-types/audio/GSM-HR-08
audio/L16,audio/L16,IANA,,https://www.iana.org/assignments/media-types/audio/L16
audio/L20,audio/L20,IANA,,https://www.iana.org/assignments/media-types/audio/L20
audio/L24,audio/L24,IANA,,https://www.iana.org/assignments/media-types/audio/L24
audio/L8,audio/L8,IANA,,https://www.iana.org/assignments/media-types/audio/L8
audio/LPC,audio/LPC,IANA,,https://www.iana.org/assignments/media-types/audio/LPC
audio/MELP,audio/MELP,IANA,,https://www.iana.org/assignments/media-types/audio/MELP
audio/MELP1200,audio/MELP1200,IANA,,https://www.iana.org/assignments/media-types/audio/MELP1200
audio/MELP2400,audio/MELP2400,IANA,,https://www.iana.org/assignments/media-types/audio/MELP2400
audio/MELP600,audio/MELP600,IANA,,https://www.iana.org/assignments/media-types/audio/MELP600
audio/MP4A-LATM,audio/MP4A-LATM,IANA,,https://www.iana.org/assignments/media-types/audio/MP4A-LATM
audio/MPA,audio/MPA,IANA,,https://www.iana.org/assignments/media-types/audio/MPA
audio/PCMA,audio/PCMA,IANA,,https://www.iana.org/assignments/media-types/audio/PCMA
audio/PCMA-WB,audio/PCMA-WB,IANA,,https://www.iana.org/assignments/media-types/audio/PCMA-WB
audio/PCMU,audio/PCMU,IANA,,https://www.iana.org/assignments/media-types/audio/PCMU
audio/PCMU-WB,audio/PCMU-WB,IANA,,https://www.iana.org/assignments/media-types/audio/PCMU-WB
audio/QCELP,audio/QCELP,IANA,,https://www.iana.org/assignments/media-types/audio/QCELP
audio/RED,audio/RED,IANA,,https://www.iana.org/assignments/media-types/audio/RED
audio/SMV,audio/SMV,IANA,,https://www.iana.org/assignments/media-types/audio/SMV
audio/SMV-QCP,audio/SMV-QCP,IANA,,https://www.iana.org/assignments/media-types/audio/SMV-QCP
audio/SMV0,audio/SMV0,IANA,,https://www.iana.org/assignments/media-types/audio/SMV0
audio/TETRA_ACELP,audio/TETRA_ACELP,IANA,,https://www.iana.org/assignments/media-types/audio/TETRA_ACELP
audio/TETRA_ACELP_BB,audio/TETRA_ACELP_BB,IANA,,https://www.iana.org/assignments/media-types/audio/TETRA_ACELP_BB
audio/TSVCIS,audio/TSVCIS,IANA,,https://www.iana.org/assignments/media-types/audio/TSVCIS
audio/UEMCLIP,audio/UEMCLIP,IANA,,https://www.iana.org/assignments/media-types/audio/UEMCLIP
audio/VDVI,audio/VDVI,IANA,,https://www.iana.org/assignments/media-types/audio/VDVI
audio/VMR-WB,audio/VMR-WB,IANA,,https://www.iana.org/assignments/media-types/audio/VMR-WB
audio/aac,audio/aac,IANA,,https://www.iana.org/assignments/media-types/audio/aac
audio/ac3,audio/ac3,IANA,,https://www.iana.org/assignments/media-types/audio/ac3
audio/amr-wb+,audio/amr-wb+,IANA,,https://www.iana.org/assignments/media-types/audio/amr-wb+
audio/aptx,audio/aptx,IANA,,https://www.iana.org/assignments/media-types/audio/aptx
audio/asc,audio/asc,IANA,,https://www.iana.org/assignments/media-types/audio/asc
audio/basic,audio/basic,IANA,,https://www.iana.org/assignments/media-types/audio/basic
audio/clearmode,audio/clearmode,IANA,,https://www.iana.org/assignments/media-types/audio/clearmode
audio/dls,audio/dls,IANA,,https://www.iana.org/assignments/media-types/audio/dls
audio/dsr-es201108,audio/dsr-es201108,IANA,,https://www.iana.org/assignments/media-types/audio/dsr-es201108
audio/dsr-es202050,audio/dsr-es202050,IANA,,https://www.iana.org/assignments/media-types/audio/dsr-es202050
audio/dsr-es202211,audio/dsr-es202211,IANA,,https://www.iana.org/assignments/media-types/audio/dsr-es202211
audio/dsr-es202212,audio/dsr-es202212,IANA,,https://www.iana.org/assignments/media-types/audio/dsr-es202212
audio/eac3,audio/eac3,IANA,,https://www.iana.org/assignments/media-types/audio/eac3
audio/encaprtp,audio/encaprtp,IANA,,https://www.iana.org/assignments/media-types/audio/encaprtp
audio/example,audio/example,IANA,,https://www.iana.org/assignments/media-types/audio/example
audio/flac,audio/flac,IANA,,https://www.iana.org/assignments/media-types/audio/flac
audio/flexfec,audio/flexfec,IANA,,https://www.iana.org/assignments/media-types/audio/flexfec
audio/fwdred,audio/fwdred,IANA,,https://www.iana.org/assignments/media-types/audio/fwdred
audio/iLBC,audio/iLBC,IANA,,https://www.iana.org/assignments/media-types/audio/iLBC
audio/ip-mr_v2.5,audio/ip-mr_v2.5,IANA,,https://www.iana.org/assignments/media-types/audio/ip-mr_v2.5
audio/matroska,audio/matroska,IANA,,https://www.iana.org/assignments/media-types/audio/matroska
audio/mhas,audio/mhas,IANA,,https://www.iana.org/assignments/media-types/audio/mhas
audio/midi-clip,audio/midi-clip,IANA,,https://www.iana.org/assignments/media-types/audio/midi-clip
audio/mobile-xmf,audio/mobile-xmf,IANA,,https://www.iana.org/assignments/media-types/audio/mobile-xmf
audio/mp4,audio/mp4,IANA,,https://www.iana.org/assignments/media-types/audio/mp4
audio/mpa-robust,audio/mpa-robust,IANA,,https://www.iana.org/assignments/media-types/audio/mpa-robust
audio/mpeg,audio/mpeg,IANA,,https://www.iana.org/assignments/media-types/audio/mpeg
audio/mpeg4-generic,audio/mpeg4-generic,IANA,,https://www.iana.org/assignments/media-types/audio/mpeg4-generic
audio/ogg,audio/ogg,IANA,,https://www.iana.org/assignments/media-types/audio/ogg
audio/opus,audio/opus,IANA,,https://www.iana.org/assignments/media-types/audio/opus
audio/parityfec,audio/parityfec,IANA,,https://www.iana.org/assignments/media-types/audio/parityfec
audio/prs.sid,audio/prs.sid,IANA,,https://www.iana.org/assignments/media-types/audio/prs.sid
audio/raptorfec,audio/raptorfec,IANA,,https://www.iana.org/assignments/media-types/audio/raptorfec
audio/rtp-enc-aescm128,audio/rtp-enc-aescm128,IANA,,https://www.iana.org/assignments/media-types/audio/rtp-enc-aescm128
audio/rtp-midi,audio/rtp-midi,IANA,,https://www.iana.org/assignments/media-types/audio/rtp-midi
audio/rtploopback,audio/rtploopback,IANA,,https://www.iana.org/assignments/media-types/audio/rtploopback
audio/rtx,audio/rtx,IANA,,https://www.iana.org/assignments/media-types/audio/rtx
audio/scip,audio/scip,IANA,,https://www.iana.org/assignments/media-types/audio/scip
audio/sofa,audio/sofa,IANA,,https://www.iana.org/assignments/media-types/audio/sofa
audio/sp-midi,audio/sp-midi,IANA,,https://www.iana.org/assignments/media-types/audio/sp-midi
audio/speex,audio/speex,IANA,,https://www.iana.org/assignments/media-types/audio/speex
audio/t140c,audio/t140c,IANA,,https://www.iana.org/assignments/media-types/audio/t140c
audio/t38,audio/t38,IANA,,https://www.iana.org/assignments/media-types/audio/t38
audio/telephone-event,audio/telephone-event,IANA,,https://www.iana.org/assignments/media-types/audio/telephone-event
audio/tone,audio/tone,IANA,,https://www.iana.org/assignments/media-types/audio/tone
audio/ulpfec,audio/ulpfec,IANA,,https://www.iana.org/assignments/media-types/audio/ulpfec
audio/usac,audio/usac,IANA,,https://www.iana.org/assignments/media-types/audio/usac
audio/vnd.3gpp.iufp,audio/vnd.3gpp.iufp,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.3gpp.iufp
audio/vnd.4SB,audio/vnd.4SB,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.4SB
audio/vnd.CELP,audio/vnd.CELP,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.CELP
audio/vnd.audiokoz,audio/vnd.audiokoz,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.audiokoz
audio/vnd.cisco.nse,audio/vnd.cisco.nse,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.cisco.nse
audio/vnd.cmles.radio-events,audio/vnd.cmles.radio-events,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.cmles.radio-events
audio/vnd.cns.anp1,audio/vnd.cns.anp1,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.cns.anp1
audio/vnd.cns.inf1,audio/vnd.cns.inf1,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.cns.inf1
audio/vnd.dece.audio,audio/vnd.dece.audio,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.dece.audio
audio/vnd.digital-winds,audio/vnd.digital-winds,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.digital-winds
audio/vnd.dlna.adts,audio/vnd.dlna.adts,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.dlna.adts
audio/vnd.dolby.heaac.1,audio/vnd.dolby.heaac.1,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.dolby.heaac.1
audio/vnd.dolby.heaac.2,audio/vnd.dolby.heaac.2,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.dolby.heaac.2
audio/vnd.dolby.mlp,audio/vnd.dolby.mlp,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.dolby.mlp
audio/vnd.dolby.mps,audio/vnd.dolby.mps,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.dolby.mps
audio/vnd.dolby.pl2,audio/vnd.dolby.pl2,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.dolby.pl2
audio/vnd.dolby.pl2x,audio/vnd.dolby.pl2x,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.dolby.pl2x
audio/vnd.dolby.pl2z,audio/vnd.dolby.pl2z,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.dolby.pl2z
audio/vnd.dolby.pulse.1,audio/vnd.dolby.pulse.1,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.dolby.pulse.1
audio/vnd.dra,audio/vnd.dra,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.dra
audio/vnd.dts,audio/vnd.dts,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.dts
audio/vnd.dts.hd,audio/vnd.dts.hd,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.dts.hd
audio/vnd.dts.uhd,audio/vnd.dts.uhd,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.dts.uhd
audio/vnd.dvb.file,audio/vnd.dvb.file,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.dvb.file
audio/vnd.everad.plj,audio/vnd.everad.plj,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.everad.plj
audio/vnd.hns.audio,audio/vnd.hns.audio,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.hns.audio
audio/vnd.lucent.voice,audio/vnd.lucent.voice,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.lucent.voice
audio/vnd.ms-playready.media.pya,audio/vnd.ms-playready.media.pya,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.ms-playready.media.pya
audio/vnd.nokia.mobile-xmf,audio/vnd.nokia.mobile-xmf,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.nokia.mobile-xmf
audio/vnd.nortel.vbk,audio/vnd.nortel.vbk,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.nortel.vbk
audio/vnd.nuera.ecelp4800,audio/vnd.nuera.ecelp4800,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.nuera.ecelp4800
audio/vnd.nuera.ecelp7470,audio/vnd.nuera.ecelp7470,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.nuera.ecelp7470
audio/vnd.nuera.ecelp9600,audio/vnd.nuera.ecelp9600,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.nuera.ecelp9600
audio/vnd.octel.sbc,audio/vnd.octel.sbc,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.octel.sbc
audio/vnd.presonus.multitrack,audio/vnd.presonus.multitrack,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.presonus.multitrack
audio/vnd.qcelp,audio/vnd.qcelp,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.qcelp
audio/vnd.rhetorex.32kadpcm,audio/vnd.rhetorex.32kadpcm,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.rhetorex.32kadpcm
audio/vnd.rip,audio/vnd.rip,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.rip
audio/vnd.sealedmedia.softseal.mpeg,audio/vnd.sealedmedia.softseal.mpeg,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.sealedmedia.softseal.mpeg
audio/vnd.vmx.cvsd,audio/vnd.vmx.cvsd,IANA,,https://www.iana.org/assignments/media-types/audio/vnd.vmx.cvsd
audio/vorbis,audio/vorbis,IANA,,https://www.iana.org/assignments/media-types/audio/vorbis
audio/vorbis-config,audio/vorbis-config,IANA,,https://www.iana.org/assignments/media-types/audio/vorbis-config
font/collection,font/collection,IANA,,https://www.iana.org/assignments/media-types/font/collection
font/otf,font/otf,IANA,,https://www.iana.org/assignments/media-types/font/otf
font/sfnt,font/sfnt,IANA,,https://www.iana.org/assignments/media-types/font/sfnt
font/ttf,font/ttf,IANA,,https://www.iana.org/assignments/media-types/font/ttf
font/woff,font/woff,IANA,,https://www.iana.org/assignments/media-types/font/woff
font/woff2,font/woff2,IANA,,https://www.iana.org/assignments/media-types/font/woff2
haptics/hjif,haptics/hjif,IANA,,https://www.iana.org/assignments/media-types/haptics/hjif
haptics/hmpg,haptics/hmpg,IANA,,https://www.iana.org/assignments/media-types/haptics/hmpg
haptics/ivs,haptics/ivs,IANA,,https://www.iana.org/assignments/media-types/haptics/ivs
image/aces,image/aces,IANA,,https://www.iana.org/assignments/media-types/image/aces
image/apng,image/apng,IANA,,https://www.iana.org/assignments/media-types/image/apng
image/avci,image/avci,IANA,,https://www.iana.org/assignments/media-types/image/avci
image/avcs,image/avcs,IANA,,https://www.iana.org/assignments/media-types/image/avcs
image/avif,image/avif,IANA,,https://www.iana.org/assignments/media-types/image/avif
image/bmp,image/bmp,IANA,,https://www.iana.org/assignments/media-types/image/bmp
image/cgm,image/cgm,IANA,,https://www.iana.org/assignments/media-types/image/cgm
image/dicom-rle,image/dicom-rle,IANA,,https://www.iana.org/assignments/media-types/image/dicom-rle
image/dpx,image/dpx,IANA,,https://www.iana.org/assignments/media-types/image/dpx
image/emf,image/emf,IANA,,https://www.iana.org/assignments/media-types/image/emf
image/example,image/example,IANA,,https://www.iana.org/assignments/media-types/image/example
image/fits,image/fits,IANA,,https://www.iana.org/assignments/media-types/image/fits
image/g3fax,image/g3fax,IANA,,https://www.iana.org/assignments/media-types/image/g3fax
image/gif,image/gif,IANA,,https://www.iana.org/assignments/media-types/image/gif
image/heic,image/heic,IANA,,https://www.iana.org/assignments/media-types/image/heic
image/heic-sequence,image/heic-sequence,IANA,,https://www.iana.org/assignments/media-types/image/heic-sequence
image/heif,image/heif,IANA,,https://www.iana.org/assignments/media-types/image/heif
image/heif-sequence,image/heif-sequence,IANA,,https://www.iana.org/assignments/media-types/image/heif-sequence
image/hej2k,image/hej2k,IANA,,https://www.iana.org/assignments/media-types/image/hej2k
image/hsj2,image/hsj2,IANA,,https://www.iana.org/assignments/media-types/image/hsj2
image/ief,image/ief,IANA,,https://www.iana.org/assignments/media-types/image/ief
image/j2c,image/j2c,IANA,,https://www.iana.org/assignments/media-types/image/j2c
image/jls,image/jls,IANA,,https://www.iana.org/assignments/media-types/image/jls
image/jp2,image/jp2,IANA,,https://www.iana.org/assignments/media-types/image/jp2
image/jpeg,image/jpeg,IANA,,https://www.iana.org/assignments/media-types/image/jpeg
image/jph,image/jph,IANA,,https://www.iana.org/assignments/media-types/image/jph
image/jphc,image/jphc,IANA,,https://www.iana.org/assignments/media-types/image/jphc
image/jpm,image/jpm,IANA,,https://www.iana.org/assignments/media-types/image/jpm
image/jpx,image/jpx,IANA,,https://www.iana.org/assignments/media-types/image/jpx
image/jxl,image/jxl,IANA,,https://www.iana.org/assignments/media-types/image/jxl
image/jxr,image/jxr,IANA,,https://www.iana.org/assignments/media-types/image/jxr
image/jxrA,image/jxrA,IANA,,https://www.iana.org/assignments/media-types/image/jxrA
image/jxrS,image/jxrS,IANA,,https://www.iana.org/assignments/media-types/image/jxrS
image/jxs,image/jxs,IANA,,https://www.iana.org/assignments/media-types/image/jxs
image/jxsc,image/jxsc,IANA,,https://www.iana.org/assignments/media-types/image/jxsc
image/jxsi,image/jxsi,IANA,,https://www.iana.org/assignments/media-types/image/jxsi
image/jxss,image/jxss,IANA,,https://www.iana.org/assignments/media-types/image/jxss
image/ktx,image/ktx,IANA,,https://www.iana.org/assignments/media-types/image/ktx
image/ktx2,image/ktx2,IANA,,https://www.iana.org/assignments/media-types/image/ktx2
image/naplps,image/naplps,IANA,,https://www.iana.org/assignments/media-types/image/naplps
image/png,image/png,IANA,,https://www.iana.org/assignments/media-types/image/png
image/prs.btif,image/prs.btif,IANA,,https://www.iana.org/assignments/media-types/image/prs.btif
image/prs.pti,image/prs.pti,IANA,,https://www.iana.org/assignments/media-types/image/prs.pti
image/pwg-raster,image/pwg-raster,IANA,,https://www.iana.org/assignments/media-types/image/pwg-raster
image/svg+xml,image/svg+xml,IANA,,https://www.iana.org/assignments/media-types/image/svg+xml
image/t38,image/t38,IANA,,https://www.iana.org/assignments/media-types/image/t38
image/tiff,image/tiff,IANA,,https://www.iana.org/assignments/media-types/image/tiff
image/tiff-fx,image/tiff-fx,IANA,,https://www.iana.org/assignments/media-types/image/tiff-fx
image/vnd.adobe.photoshop,image/vnd.adobe.photoshop,IANA,,https://www.iana.org/assignments/media-types/image/vnd.adobe.photoshop
image/vnd.airzip.accelerator.azv,image/vnd.airzip.accelerator.azv,IANA,,https://www.iana.org/assignments/media-types/image/vnd.airzip.accelerator.azv
image/vnd.cns.inf2,image/vnd.cns.inf2,IANA,,https://www.iana.org/assignments/media-types/image/vnd.cns.inf2
image/vnd.dece.graphic,image/vnd.dece.graphic,IANA,,https://www.iana.org/assignments/media-types/image/vnd.dece.graphic
image/vnd.djvu,image/vnd.djvu,IANA,,https://www.iana.org/assignments/media-types/image/vnd.djvu
image/vnd.dvb.subtitle,image/vnd.dvb.subtitle,IANA,,https://www.iana.org/assignments/media-types/image/vnd.dvb.subtitle
image/vnd.dwg,image/vnd.dwg,IANA,,https://www.iana.org/assignments/media-types/image/vnd.dwg
image/vnd.dxf,image/vnd.dxf,IANA,,https://www.iana.org/assignments/media-types/image/vnd.dxf
image/vnd.fastbidsheet,image/vnd.fastbidsheet,IANA,,https://www.iana.org/assignments/media-types/image/vnd.fastbidsheet
image/vnd.fpx,image/vnd.fpx,IANA,,https://www.iana.org/assignments/media-types/image/vnd.fpx
image/vnd.fst,image/vnd.fst,IANA,,https://www.iana.org/assignments/media-types/image/vnd.fst
image/vnd.fujixerox.edmics-mmr,image/vnd.fujixerox.edmics-mmr,IANA,,https://www.iana.org/assignments/media-types/image/vnd.fujixerox.edmics-mmr
image/vnd.fujixerox.edmics-rlc,image/vnd.fujixerox.edmics-rlc,IANA,,https://www.iana.org/assignments/media-types/image/vnd.fujixerox.edmics-rlc
image/vnd.globalgraphics.pgb,image/vnd.globalgraphics.pgb,IANA,,https://www.iana.org/assignments/media-types/image/vnd.globalgraphics.pgb
image/vnd.microsoft.icon,image/vnd.microsoft.icon,IANA,,https://www.iana.org/assignments/media-types/image/vnd.microsoft.icon
image/vnd.mix,image/vnd.mix,IANA,,https://www.iana.org/assignments/media-types/image/vnd.mix
image/vnd.mozilla.apng,image/vnd.mozilla.apng,IANA,,https://www.iana.org/assignments/media-types/image/vnd.mozilla.apng
image/vnd.ms-modi,image/vnd.ms-modi,IANA,,https://www.iana.org/assignments/media-types/image/vnd.ms-modi
image/vnd.net-fpx,image/vnd.net-fpx,IANA,,https://www.iana.org/assignments/media-types/image/vnd.net-fpx
image/vnd.pco.b16,image/vnd.pco.b16,IANA,,https://www.iana.org/assignments/media-types/image/vnd.pco.b16
image/vnd.radiance,image/vnd.radiance,IANA,,https://www.iana.org/assignments/media-types/image/vnd.radiance
image/vnd.sealed.png,image/vnd.sealed.png,IANA,,https://www.iana.org/assignments/media-types/image/vnd.sealed.png
image/vnd.sealedmedia.softseal.gif,image/vnd.sealedmedia.softseal.gif,IANA,,https://www.iana.org/assignments/media-types/image/vnd.sealedmedia.softseal.gif
image/vnd.sealedmedia.softseal.jpg,image/vnd.sealedmedia.softseal.jpg,IANA,,https://www.iana.org/assignments/media-types/image/vnd.sealedmedia.softseal.jpg
image/vnd.svf,image/vnd.svf,IANA,,https://www.iana.org/assignments/media-types/image/vnd.svf
image/vnd.tencent.tap,image/vnd.tencent.tap,IANA,,https://www.iana.org/assignments/media-types/image/vnd.tencent.tap
image/vnd.valve.source.texture,image/vnd.valve.source.texture,IANA,,https://www.iana.org/assignments/media-types/image/vnd.valve.source.texture
image/vnd.wap.wbmp,image/vnd.wap.wbmp,IANA,,https://www.iana.org/assignments/media-types/image/vnd.wap.wbmp
image/vnd.xiff,image/vnd.xiff,IANA,,https://www.iana.org/assignments/media-types/image/vnd.xiff
image/vnd.zbrush.pcx,image/vnd.zbrush.pcx,IANA,,https://www.iana.org/assignments/media-types/image/vnd.zbrush.pcx
image/webp,image/webp,IANA,,https://www.iana.org/assignments/media-types/image/webp
image/wmf,image/wmf,IANA,,https://www.iana.org/assignments/media-types/image/wmf
image/x-emf,image/x-emf,IANA,,https://www.iana.org/assignments/media-types/image/x-emf
image/x-wmf,image/x-wmf,IANA,,https://www.iana.org/assignments/media-types/image/x-wmf
message/CPIM,message/CPIM,IANA,,https://www.iana.org/assignments/media-types/message/CPIM
message/bhttp,message/bhttp,IANA,,https://www.iana.org/assignments/media-types/message/bhttp
message/delivery-status,message/delivery-status,IANA,,https://www.iana.org/assignments/media-types/message/delivery-status
message/disposition-notification,message/disposition-notification,IANA,,https://www.iana.org/assignments/media-types/message/disposition-notification
message/example,message/example,IANA,,https://www.iana.org/assignments/media-types/message/example
message/external-body,message/external-body,IANA,,https://www.iana.org/assignments/media-types/message/external-body
message/feedback-report,message/feedback-report,IANA,,https://www.iana.org/assignments/media-types/message/feedback-report
message/global,message/global,IANA,,https://www.iana.org/assignments/media-types/message/global
message/global-delivery-status,message/global-delivery-status,IANA,,https://www.iana.org/assignments/media-types/message/global-delivery-status
message/global-disposition-notification,message/global-disposition-notification,IANA,,https://www.iana.org/assignments/media-types/message/global-disposition-notification
message/global-headers,message/global-headers,IANA,,https://www.iana.org/assignments/media-types/message/global-headers
message/http,message/http,IANA,,https://www.iana.org/assignments/media-types/message/http
message/imdn+xml,message/imdn+xml,IANA,,https://www.iana.org/assignments/media-types/message/imdn+xml
message/mls,message/mls,IANA,,https://www.iana.org/assignments/media-types/message/mls
message/news,message/news,IANA,,https://www.iana.org/assignments/media-types/message/news
message/ohttp-req,message/ohttp-req,IANA,,https://www.iana.org/assignments/media-types/message/ohttp-req
message/ohttp-res,message/ohttp-res,IANA,,https://www.iana.org/assignments/media-types/message/ohttp-res
message/partial,message/partial,IANA,,https://www.iana.org/assignments/media-types/message/partial
message/rfc822,message/rfc822,IANA,,https://www.iana.org/assignments/media-types/message/rfc822
message/s-http,message/s-http,IANA,,https://www.iana.org/assignments/media-types/message/s-http
message/sip,message/sip,IANA,,https://www.iana.org/assignments/media-types/message/sip
message/sipfrag,message/sipfrag,IANA,,https://www.iana.org/assignments/media-types/message/sipfrag
message/tracking-status,message/tracking-status,IANA,,https://www.iana.org/assignments/media-types/message/tracking-status
message/vnd.si.simp,message/vnd.si.simp,IANA,,https://www.iana.org/assignments/media-types/message/vnd.si.simp
message/vnd.wfa.wsc,message/vnd.wfa.wsc,IANA,,https://www.iana.org/assignments/media-types/message/vnd.wfa.wsc
model/3mf,model/3mf,IANA,,https://www.iana.org/assignments/media-types/model/3mf
model/JT,model/JT,IANA,,https://www.iana.org/assignments/media-types/model/JT
model/e57,model/e57,IANA,,https://www.iana.org/assignments/media-types/model/e57
model/example,model/example,IANA,,https://www.iana.org/assignments/media-types/model/example
model/gltf+json,model/gltf+json,IANA,,https://www.iana.org/assignments/media-types/model/gltf+json
model/gltf-binary,model/gltf-binary,IANA,,https://www.iana.org/assignments/media-types/model/gltf-binary
model/iges,model/iges,IANA,,https://www.iana.org/assignments/media-types/model/iges
model/mesh,model/mesh,IANA,,https://www.iana.org/assignments/media-types/model/mesh
model/mtl,model/mtl,IANA,,https://www.iana.org/assignments/media-types/model/mtl
model/obj,model/obj,IANA,,https://www.iana.org/assignments/media-types/model/obj
model/prc,model/prc,IANA,,https://www.iana.org/assignments/media-types/model/prc
model/step+xml,model/step+xml,IANA,,https://www.iana.org/assignments/media-types/model/step+xml
model/step+zip,model/step+zip,IANA,,https://www.iana.org/assignments/media-types/model/step+zip
model/step,model/step,IANA,,https://www.iana.org/assignments/media-types/model/step
model/step-xml+zip,model/step-xml+zip,IANA,,https://www.iana.org/assignments/media-types/model/step-xml+zip
model/stl,model/stl,IANA,,https://www.iana.org/assignments/media-types/model/stl
model/u3d,model/u3d,IANA,,https://www.iana.org/assignments/media-types/model/u3d
model/vnd.bary,model/vnd.bary,IANA,,https://www.iana.org/assignments/media-types/model/vnd.bary
model/vnd.cld,model/vnd.cld,IANA,,https://www.iana.org/assignments/media-types/model/vnd.cld
model/vnd.collada+xml,model/vnd.collada+xml,IANA,,https://www.iana.org/assignments/media-types/model/vnd.collada+xml
model/vnd.dwf,model/vnd.dwf,IANA,,https://www.iana.org/assignments/media-types/model/vnd.dwf
model/vnd.flatland.3dml,model/vnd.flatland.3dml,IANA,,https://www.iana.org/assignments/media-types/model/vnd.flatland.3dml
model/vnd.gdl,model/vnd.gdl,IANA,,https://www.iana.org/assignments/media-types/model/vnd.gdl
model/vnd.gs-gdl,model/vnd.gs-gdl,IANA,,https://www.iana.org/assignments/media-types/model/vnd.gs-gdl
model/vnd.gtw,model/vnd.gtw,IANA,,https://www.iana.org/assignments/media-types/model/vnd.gtw
model/vnd.moml+xml,model/vnd.moml+xml,IANA,,https://www.iana.org/assignments/media-types/model/vnd.moml+xml
model/vnd.mts,model/vnd.mts,IANA,,https://www.iana.org/assignments/media-types/model/vnd.mts
model/vnd.opengex,model/vnd.opengex,IANA,,https://www.iana.org/assignments/media-types/model/vnd.opengex
