order,name,ontologyTermURI,parent
86149,Vaginal injury,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000116645,Vulvovaginal injury
86150,Genital laceration,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000116646,Genital injury
86151,Vulval swelling,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000116647,Vulvovaginal swelling
86152,Hepatitis flare,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000116648,Hepatitis
86153,Membranous ventricular septal defect,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000116649,Ventricular septal defect
86154,Muscular ventricular septal defect,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000116650,Ventricular septal defect
86155,Atrophy of macula,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000116651,Macular degeneration
86156,Gastrostomy closure,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000021746,Gastric therapeutic procedures
86157,Left ventricular dyssynchrony,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000116652,Ventricular dyssynchrony
86158,Antacid therapy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000021747,Gastric therapeutic procedures
86159,Stomach dilation procedure,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000021748,Gastric therapeutic procedures
86160,Balloon-occluded retrograde transvenous obliteration,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000021749,Gastric therapeutic procedures
86161,Gastropexy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000021750,Gastric therapeutic procedures
86162,Gastrooesophageal reflux prophylaxis,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000021751,Gastric therapeutic procedures
86163,Bariatric gastric balloon insertion,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000021752,Gastric therapeutic procedures
86164,Electron radiation therapy to colon,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000021753,Gastrointestinal radiotherapies
86165,Photon radiation therapy to colon,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000021754,Gastrointestinal radiotherapies
86166,Radiotherapy to gastrointestinal tract,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000021755,Gastrointestinal radiotherapies
86167,Hernia repair,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000021756,Hernia repairs
86168,Inguinal hernia repair,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000021757,Hernia repairs
86169,Umbilical hernia repair,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000021758,Hernia repairs
86170,Appendicectomy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000021759,Large intestine therapeutic procedures
86171,Caecopexy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000021760,Large intestine therapeutic procedures
86172,Gastrostomy tube insertion,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000021761,Gastrostomy
86173,Stomach lesion excision,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000021762,Gastric therapeutic procedures
86174,Pylorus dilation procedure,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000021763,Gastric therapeutic procedures
86175,Gastric ulcer surgery,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000021764,Gastric therapeutic procedures
86176,Gastric banding,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000021765,Gastric therapeutic procedures
86177,Fundoplication reversal,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000021766,Gastric therapeutic procedures
86178,Biliopancreatic bypass,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000021767,Gastric therapeutic procedures
86179,Brachytherapy to colon,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000021768,Gastrointestinal radiotherapies
86180,Radiologic pelvimetry,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022269,Obstetric therapeutic procedures
86181,Obstetrical procedure,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022270,Obstetric therapeutic procedures
86182,Maternal therapy to enhance foetal lung maturity,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022271,Foetal therapeutic procedures
86183,Brachytherapy to ovary,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022272,Ovarian therapeutic procedures
86184,Oophorectomy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022273,Ovarian therapeutic procedures
86185,Ovarian repair,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022274,Ovarian therapeutic procedures
86186,Ovarian operation,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022275,Ovarian therapeutic procedures
86187,Ovarian lesion excision,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022276,Ovarian therapeutic procedures
86188,Uterine dilation and curettage,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022277,Uterine therapeutic procedures
86189,Hysterotomy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022278,Uterine therapeutic procedures
86190,Endometriosis ablation,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022279,Uterine therapeutic procedures
86191,Uterine polypectomy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022280,Uterine therapeutic procedures
86192,Ventouse extraction,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022281,Vacuum extractor delivery
86193,Assisted delivery,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022282,Obstetric therapeutic procedures
86194,Perineum stimulation,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022283,Obstetric therapeutic procedures
86195,Labour induction,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022284,Obstetric therapeutic procedures
86196,Prenatal care,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022285,Obstetric therapeutic procedures
86197,Neonatal warming therapy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022286,Therapeutic procedures NEC
86198,Symphysiotomy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022287,Obstetric therapeutic procedures
86199,Oophorectomy bilateral,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022288,Ovarian therapeutic procedures
86200,Ovarian cystectomy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022289,Ovarian therapeutic procedures
86201,Ovariocentesis,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022290,Ovarian therapeutic procedures
86202,Paraovarian cystectomy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022291,Ovarian therapeutic procedures
86203,Radiotherapy to ovary,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022292,Ovarian therapeutic procedures
86204,Hysterectomy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022293,Uterine therapeutic procedures
86205,Myomectomy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022294,Uterine therapeutic procedures
86206,Radical hysterectomy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022295,Uterine therapeutic procedures
86207,Uterine prolapse repair,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022296,Uterine therapeutic procedures
86208,Uterus evacuation,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022297,Uterine dilation and evacuation
86209,Uterine operation,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022298,Uterine therapeutic procedures
86210,Uterine cystectomy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022299,Uterine therapeutic procedures
86211,Uterine repair,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022300,Uterine therapeutic procedures
86212,Hysteropexy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022301,Uterine therapeutic procedures
86213,Hysterosalpingo-oophorectomy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022302,Uterine therapeutic procedures
86214,Endometrial ablation,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022303,Uterine therapeutic procedures
86215,Uterine tumour excision,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022304,Uterine therapeutic procedures
86216,Hysterosalpingectomy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022305,Uterine therapeutic procedures
86217,Uterine fibroid embolisation,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022306,Uterine artery embolisation
86218,Electron radiation therapy to uterus,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022307,Uterine radiotherapies
86219,Photon radiation therapy to uterus,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022308,Uterine radiotherapies
86220,Radiotherapy to uterus,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022309,Uterine radiotherapies
86221,Pelvic floor repair,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022310,Vaginal therapeutic procedures
86222,Culdocentesis,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022311,Vaginal therapeutic procedures
86223,Vaginectomy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022312,Vaginal therapeutic procedures
86224,Vaginoplasty,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022313,Vaginal therapeutic procedures
86225,Vaginoperineorrhaphy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022314,Vaginal therapeutic procedures
86226,Colposuspension,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022315,Urinary bladder suspension
86227,Radiotherapy to vagina,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022316,Vaginal therapeutic procedures
86228,Culdoplasty,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022317,Vaginal therapeutic procedures
86229,Urogenital sinus mobilisation,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022318,Gynaecological therapeutic procedures NEC
86230,Foetal therapeutic procedure,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022319,Foetal therapeutic procedures
86231,Bladder calculus removal,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022320,Bladder therapeutic procedures
86232,Vaginal removal of intrauterine foreign body,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022321,Uterine therapeutic procedures
86233,Brachytherapy to uterus,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022322,Uterine radiotherapies
86234,Gamma radiation therapy to uterus,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022323,Uterine radiotherapies
86235,X-ray therapy to uterus,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022324,Uterine radiotherapies
86236,Brachytherapy to vagina,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022325,Vaginal therapeutic procedures
86237,Vaginal fistula repair,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022326,Vaginal therapeutic procedures
86238,Vaginal operation,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022327,Vaginal therapeutic procedures
86239,Vaginal cyst excision,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022328,Vaginal therapeutic procedures
86240,Vaginoperineoplasty,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022329,Vaginal therapeutic procedures
86241,Colporrhaphy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022330,Vaginal therapeutic procedures
86242,Hymenectomy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022331,Vaginal therapeutic procedures
86243,Vaginal douching,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022332,Vaginal therapeutic procedures
86244,Female genital operation,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022333,Gynaecological therapeutic procedures NEC
86245,Menstrual cycle management,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022334,Gynaecological therapeutic procedures NEC
86246,Bladder anastomosis,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022335,Bladder therapeutic procedures
86247,Bladder neck operation,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022336,Bladder therapeutic procedures
86248,Bladder repair,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022337,Bladder therapeutic procedures
86249,Cystostomy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022338,Bladder therapeutic procedures
86250,Bladder irrigation,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022339,Bladder therapeutic procedures
86251,Bladder fistula repair,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022340,Bladder therapeutic procedures
86252,Bladder neck resection,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022341,Bladder therapeutic procedures
86253,Bladder neoplasm surgery,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022342,Bladder therapeutic procedures
86254,Urinary bladder excision,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022343,Urinary cystectomy
86255,Bladder operation,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022344,Bladder therapeutic procedures
86256,Cystorrhaphy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022345,Bladder therapeutic procedures
86257,Bladder catheter management,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022346,Catheter management
86258,Suprapubic catheter insertion,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022347,Bladder catheterisation
86259,Cystoprostatectomy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022348,Bladder therapeutic procedures
86260,Cystostomy closure,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022349,Bladder therapeutic procedures
86261,Bladder polypectomy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022350,Bladder therapeutic procedures
86262,Bladder ablation,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022351,Bladder therapeutic procedures
86263,Brachytherapy to bladder,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022352,Bladder radiotherapies
86264,Gamma radiation therapy to bladder,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022353,Bladder radiotherapies
86265,X-ray therapy to bladder,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022354,Bladder radiotherapies
86266,Hydronephrosis repair,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022355,Renal therapeutic procedures
86267,Nephrectomy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022356,Renal therapeutic procedures
86268,Pyeloplasty,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022357,Renal therapeutic procedures
86269,Renal lesion excision,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022358,Renal therapeutic procedures
86270,Renal transplant,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022359,Renal therapeutic procedures
86271,Nephrostomy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022360,Renal therapeutic procedures
86272,Transurethral bladder resection,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000022361,Bladder therapeutic procedures
